latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.84175,-93.11768,339.25,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,299.57,9.09,D
17.84125,-93.12175,336.36,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,302.35,9.09,D
17.88997,-93.1814,343.77,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,297.08,26.99,D
17.89368,-93.18598,338.92,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,300.35,26.99,D
17.89887,-93.17842,338.04,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,300.5,4.21,D
17.89838,-93.18247,346.97,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,304.02,6.83,D
17.94886,-92.87392,343.1,0.45,0.47,2026-03-04,1953,N20,nominal,2.0NRT,302.89,6.45,D
17.96079,-93.16185,341.39,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,299.8,10.69,D
17.92585,-93.63132,340.98,0.4,0.44,2026-03-04,1953,N20,nominal,2.0NRT,305.38,7.11,D
17.92276,-93.75711,331.55,0.39,0.44,2026-03-04,1953,N20,nominal,2.0NRT,300.45,1.56,D
17.94628,-93.63405,348.1,0.4,0.44,2026-03-04,1953,N20,nominal,2.0NRT,302.32,11.77,D
17.94159,-93.6719,337.91,0.4,0.44,2026-03-04,1953,N20,nominal,2.0NRT,299.47,2.12,D
17.98656,-93.44383,334.57,0.41,0.45,2026-03-04,1953,N20,nominal,2.0NRT,303.34,3.85,D
18.04195,-93.06341,340.5,0.44,0.46,2026-03-04,1953,N20,nominal,2.0NRT,300.66,3.84,D
17.99969,-93.4733,341.42,0.41,0.45,2026-03-04,1953,N20,nominal,2.0NRT,300.17,5.47,D
18.00675,-93.45049,348.3,0.41,0.45,2026-03-04,1953,N20,nominal,2.0NRT,305.62,6.31,D
18.06257,-93.30949,344.41,0.42,0.45,2026-03-04,1953,N20,nominal,2.0NRT,301.04,7.25,D
18.03288,-93.60694,335.62,0.4,0.45,2026-03-04,1953,N20,nominal,2.0NRT,302.4,2.52,D
18.06379,-93.30967,352.25,0.42,0.45,2026-03-04,1953,N20,nominal,2.0NRT,301.36,10.35,D
18.03203,-93.60719,335.59,0.4,0.45,2026-03-04,1953,N20,nominal,2.0NRT,302.57,2.16,D
18.4085,-90.46257,335,0.33,0.55,2026-03-04,1953,N20,nominal,2.0NRT,297.43,2.59,D
17.96986,-94.5185,337.52,0.54,0.42,2026-03-04,1953,N20,nominal,2.0NRT,303.97,5.91,D
17.97307,-94.52411,335.19,0.54,0.42,2026-03-04,1953,N20,nominal,2.0NRT,303.82,5.91,D
17.9808,-94.5252,341.11,0.54,0.42,2026-03-04,1953,N20,nominal,2.0NRT,302.06,10.28,D
17.98466,-94.52576,331.09,0.54,0.42,2026-03-04,1953,N20,low,2.0NRT,302.03,4.24,D
17.95902,-94.75032,334.31,0.52,0.42,2026-03-04,1953,N20,nominal,2.0NRT,306.35,3.88,D
18.18988,-93.33067,330.44,0.42,0.45,2026-03-04,1953,N20,nominal,2.0NRT,301.05,2.78,D
18.06388,-94.44146,330.86,0.54,0.42,2026-03-04,1953,N20,nominal,2.0NRT,298.69,3.21,D
18.25653,-93.09963,336.57,0.44,0.46,2026-03-04,1953,N20,nominal,2.0NRT,299.88,4.04,D
18.09984,-94.3469,333.38,0.55,0.43,2026-03-04,1953,N20,nominal,2.0NRT,299.65,3.39,D
18.40607,-91.88512,345.76,0.53,0.5,2026-03-04,1953,N20,nominal,2.0NRT,292.4,17.92,D
18.40549,-91.89011,332.55,0.52,0.5,2026-03-04,1953,N20,nominal,2.0NRT,296.14,27.9,D
18.41127,-91.88067,344.84,0.53,0.5,2026-03-04,1953,N20,nominal,2.0NRT,291.4,18.49,D
18.30874,-92.77896,341.39,0.46,0.47,2026-03-04,1953,N20,nominal,2.0NRT,298.88,4.29,D
18.1344,-94.3569,330.55,0.55,0.43,2026-03-04,1953,N20,nominal,2.0NRT,299.64,4.14,D
18.35319,-92.66886,340.24,0.47,0.47,2026-03-04,1953,N20,nominal,2.0NRT,298.03,8.76,D
18.35265,-92.67329,333.97,0.47,0.47,2026-03-04,1953,N20,nominal,2.0NRT,299.97,10.78,D
18.35328,-92.67249,341.64,0.47,0.48,2026-03-04,1953,N20,nominal,2.0NRT,297.7,3.8,D
18.04531,-95.32495,339.7,0.49,0.4,2026-03-04,1953,N20,nominal,2.0NRT,306.6,5.53,D
18.44629,-92.18037,340.36,0.5,0.49,2026-03-04,1953,N20,nominal,2.0NRT,295.05,10.17,D
18.44574,-92.18514,339.25,0.5,0.49,2026-03-04,1953,N20,nominal,2.0NRT,294.9,10.17,D
17.95604,-96.09995,336.29,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,302.13,3.35,D
18.45081,-92.18093,355.94,0.5,0.49,2026-03-04,1953,N20,low,2.0NRT,297.76,10.17,D
18.45589,-92.17672,353.8,0.5,0.49,2026-03-04,1953,N20,nominal,2.0NRT,297.87,14.02,D
18.46042,-92.17729,347.13,0.5,0.49,2026-03-04,1953,N20,nominal,2.0NRT,296.27,14.02,D
18.39227,-92.82866,331.19,0.46,0.47,2026-03-04,1953,N20,nominal,2.0NRT,297.1,2.48,D
18.30024,-93.71383,330.99,0.4,0.44,2026-03-04,1953,N20,nominal,2.0NRT,299.75,2.52,D
18.02411,-96.0539,335.27,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,300.42,4.65,D
18.41812,-93.18245,331.69,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,298.48,4.77,D
18.41763,-93.18657,343.03,0.43,0.46,2026-03-04,1953,N20,nominal,2.0NRT,304.57,4.77,D
18.7663,-90.2442,339.28,0.34,0.56,2026-03-04,1953,N20,nominal,2.0NRT,298.32,6.36,D
18.43804,-93.15987,339.83,0.44,0.46,2026-03-04,1953,N20,nominal,2.0NRT,297.69,5.4,D
18.77112,-90.24818,331.57,0.34,0.56,2026-03-04,1953,N20,nominal,2.0NRT,297.6,5.09,D
18.17458,-95.66814,347.36,0.47,0.4,2026-03-04,1953,N20,nominal,2.0NRT,304.62,6.91,D
18.11564,-96.19976,351.13,0.44,0.39,2026-03-04,1953,N20,nominal,2.0NRT,308.9,15.94,D
18.13869,-96.13381,334.2,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,304.2,3.07,D
18.63591,-92.50923,339.9,0.48,0.48,2026-03-04,1953,N20,nominal,2.0NRT,295.77,7.85,D
18.21034,-96.14024,330.71,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,302,3.05,D
18.25538,-95.89359,331.03,0.46,0.39,2026-03-04,1953,N20,low,2.0NRT,302.52,4.29,D
18.43094,-96.16322,335.51,0.45,0.39,2026-03-04,1953,N20,low,2.0NRT,305.84,5.59,D
18.36735,-96.66899,336.73,0.43,0.38,2026-03-04,1953,N20,nominal,2.0NRT,305.15,4.08,D
18.53726,-95.85629,346.25,0.46,0.39,2026-03-04,1953,N20,nominal,2.0NRT,300.37,7.05,D
18.52947,-96.12891,333.22,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,302.65,1.45,D
18.4899,-96.41509,346.89,0.44,0.38,2026-03-04,1953,N20,nominal,2.0NRT,309.32,9.92,D
19.40621,-89.2254,353.39,0.4,0.6,2026-03-04,1953,N20,nominal,2.0NRT,297.04,6.71,D
18.62748,-96.28143,332.89,0.45,0.39,2026-03-04,1953,N20,low,2.0NRT,306.84,5.38,D
19.3598,-90.50408,333.2,0.33,0.55,2026-03-04,1953,N20,nominal,2.0NRT,299.25,3.22,D
18.356,-98.47563,343.28,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,315.73,5.09,D
19.36271,-90.50533,335.76,0.33,0.55,2026-03-04,1953,N20,nominal,2.0NRT,301.78,4.41,D
19.40741,-90.47467,331.86,0.33,0.56,2026-03-04,1953,N20,nominal,2.0NRT,298.93,2.54,D
19.41134,-90.63181,332.75,0.33,0.55,2026-03-04,1953,N20,nominal,2.0NRT,300.13,1.66,D
19.57988,-89.56226,337.5,0.39,0.59,2026-03-04,1953,N20,nominal,2.0NRT,298.3,4.31,D
18.81684,-96.1338,337.44,0.45,0.39,2026-03-04,1953,N20,low,2.0NRT,307.99,8.56,D
18.81626,-96.13811,331.72,0.45,0.39,2026-03-04,1953,N20,low,2.0NRT,305.16,5.51,D
19.49002,-90.55341,336.73,0.33,0.55,2026-03-04,1953,N20,nominal,2.0NRT,298.41,2.14,D
18.81984,-96.13864,336.88,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,306.35,3.21,D
17.93138,-102.20424,337.21,0.46,0.39,2026-03-04,1953,N20,low,2.0NRT,309.45,5.84,D
19.71758,-90.00338,330.8,0.36,0.58,2026-03-04,1953,N20,nominal,2.0NRT,298.63,2.34,D
19.71466,-90.03104,346.33,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,297.87,5.17,D
19.7143,-90.0345,344.28,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,298.73,5.17,D
18.88982,-96.78082,339.48,0.43,0.38,2026-03-04,1953,N20,nominal,2.0NRT,307.84,4.38,D
18.3481,-100.69763,344.75,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,310.09,3.91,D
18.35146,-100.69823,346.79,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,313,3.91,D
19.03719,-96.10331,337.92,0.46,0.39,2026-03-04,1953,N20,nominal,2.0NRT,303.64,5.31,D
19.01972,-96.23275,336.52,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,302.88,2.76,D
18.78927,-97.90285,351.32,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,321.53,10.39,D
18.6038,-99.21891,348.23,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,313.97,3.27,D
18.38737,-100.64657,335.4,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,309.77,1.97,D
18.62575,-99.18555,336.87,0.38,0.36,2026-03-04,1953,N20,low,2.0NRT,311.86,3.37,D
18.82054,-97.92319,340.59,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,313.62,4.5,D
18.63344,-99.17944,343.25,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,314.33,1.72,D
18.82388,-97.92373,343.51,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,314.73,4.5,D
18.61856,-99.29915,346.75,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,316.9,17,D
18.75163,-98.73586,347.57,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,321.63,14.16,D
19.85102,-90.09567,330.44,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,289.16,3.93,D
19.12827,-96.23029,341.13,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,305.11,3.65,D
19.12768,-96.23463,345.16,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,304.05,6.44,D
19.85596,-90.09969,339.12,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,299.86,109.89,D
19.13184,-96.23083,333.36,0.45,0.39,2026-03-04,1953,N20,low,2.0NRT,304.71,2.86,D
19.85666,-90.0928,356.21,0.36,0.57,2026-03-04,1953,N20,low,2.0NRT,297.5,74.16,D
19.85631,-90.09626,367,0.36,0.57,2026-03-04,1953,N20,low,2.0NRT,329.06,109.89,D
19.86195,-90.09341,351.83,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,299.6,74.16,D
19.8616,-90.09683,354.23,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,320.3,109.89,D
19.86125,-90.10027,207.93,0.36,0.57,2026-03-04,1953,N20,low,2.0NRT,323.1,109.89,D
19.86689,-90.09744,338.08,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,297.89,25.87,D
19.86654,-90.10088,351.94,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,305.78,25.87,D
19.86619,-90.10433,350.94,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,298.86,24.81,D
18.85488,-98.40559,334.93,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,309.07,3.23,D
18.90407,-98.21053,343.07,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,317,5.94,D
18.89151,-98.52456,349.78,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,323.83,10.75,D
19.00207,-97.88387,342,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,315.96,3.09,D
18.85565,-99.01335,349.11,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,315.66,27.16,D
18.85949,-99.01027,350.11,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,307.83,27.16,D
18.85894,-99.0139,350.44,0.38,0.36,2026-03-04,1953,N20,low,2.0NRT,324.67,27.16,D
18.86224,-99.01444,337.22,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,307.79,2.61,D
18.88029,-98.93954,341.66,0.38,0.36,2026-03-04,1953,N20,low,2.0NRT,316.14,9.89,D
19.01244,-98.14142,343.58,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,316.93,12.69,D
18.98647,-98.3639,340.08,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,313.95,5.64,D
18.93077,-98.94494,342.72,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,312.99,3.95,D
18.83167,-99.59572,342.86,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,310.22,7.05,D
19.03246,-98.28138,348.39,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,314.49,8.23,D
18.93406,-98.9455,348.29,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,317.73,10.58,D
18.96608,-98.75433,333.49,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,304.89,3.14,D
19.11757,-98.07174,341.71,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,314.35,3.71,D
19.1209,-98.0723,342,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,312.17,3.71,D
19.10481,-98.2288,338.52,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,311.23,2.14,D
19.10814,-98.22933,337.7,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,309.05,2,D
19.01636,-99.00406,335.2,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,305.92,3.18,D
18.95244,-99.56083,334.69,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,308.48,1.77,D
19.43329,-96.42641,331.65,0.45,0.39,2026-03-04,1953,N20,low,2.0NRT,305.32,1.83,D
19.23564,-97.91082,352.79,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,320.93,10.56,D
19.20648,-98.15857,340.21,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,312.81,6.71,D
19.24682,-98.2293,335.97,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,308.03,1.41,D
19.29494,-97.94328,343.24,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,316.79,23.19,D
20.24621,-90.2885,347.55,0.35,0.57,2026-03-04,1953,N20,nominal,2.0NRT,301.74,7.04,D
18.45707,-103.29816,342.95,0.51,0.41,2026-03-04,1953,N20,nominal,2.0NRT,308.94,26.23,D
18.46082,-103.29876,336.05,0.51,0.41,2026-03-04,1953,N20,nominal,2.0NRT,302.39,3.53,D
19.26711,-98.32359,339.36,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,313.58,10.65,D
18.4484,-103.54548,334.35,0.52,0.42,2026-03-04,1953,N20,nominal,2.0NRT,302.5,8.27,D
19.04642,-100.11415,336.83,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,304.86,6.23,D
20.41986,-89.59313,350.97,0.39,0.6,2026-03-04,1953,N20,nominal,2.0NRT,298.65,7.92,D
19.34629,-98.47672,349.75,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,311.4,3.61,D
19.3628,-98.45678,346.9,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,316.25,5.94,D
19.40755,-98.47549,342.19,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,313.47,5.11,D
19.407,-98.47919,348.85,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,316.89,5.11,D
19.3555,-99.45531,333.69,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,299.09,5.14,D
18.76781,-103.67764,331.62,0.53,0.42,2026-03-04,1953,N20,low,2.0NRT,303.65,4.82,D
19.56541,-98.82895,340.92,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,315.47,4.06,D
19.0326,-102.19897,336.26,0.44,0.39,2026-03-04,1953,N20,low,2.0NRT,309.07,2.89,D
19.55693,-99.04787,336.9,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,311.21,11.32,D
19.14467,-101.73152,337.74,0.42,0.38,2026-03-04,1953,N20,nominal,2.0NRT,305.88,2.64,D
19.14811,-101.73214,334.02,0.42,0.38,2026-03-04,1953,N20,nominal,2.0NRT,301.28,2.64,D
19.66494,-98.61682,351.51,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,319.23,8.87,D
19.10625,-102.28033,339.06,0.45,0.39,2026-03-04,1953,N20,low,2.0NRT,312.38,5.18,D
19.10978,-102.28094,337.73,0.45,0.39,2026-03-04,1953,N20,low,2.0NRT,310.91,4.46,D
19.64081,-98.96118,343.63,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,317.18,4.88,D
19.05536,-102.77708,345.75,0.47,0.4,2026-03-04,1953,N20,nominal,2.0NRT,313.11,6.59,D
19.60061,-99.58763,330.46,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,296.98,6.24,D
19.18133,-102.22306,344.88,0.44,0.39,2026-03-04,1953,N20,nominal,2.0NRT,313.46,10.07,D
19.18487,-102.22353,336.31,0.44,0.39,2026-03-04,1953,N20,low,2.0NRT,308.76,3.35,D
20.84706,-90.23402,343.28,0.36,0.57,2026-03-04,1953,N20,nominal,2.0NRT,299.8,4.52,D
19.14001,-102.80998,334.69,0.47,0.4,2026-03-04,1953,N20,nominal,2.0NRT,307.41,2.25,D
18.99818,-104.24625,332.23,0.56,0.43,2026-03-04,1953,N20,low,2.0NRT,306.3,5.1,D
19.8478,-99.11943,348.47,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,319.64,16.5,D
19.64015,-100.46833,334.72,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,305.19,1.26,D
19.00802,-104.25919,335.42,0.56,0.43,2026-03-04,1953,N20,nominal,2.0NRT,306.01,5.35,D
19.1883,-103.50237,343.06,0.51,0.41,2026-03-04,1953,N20,nominal,2.0NRT,308.22,4.34,D
19.90096,-99.21836,351.94,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,311.61,4.74,D
19.19339,-103.62685,347.86,0.52,0.41,2026-03-04,1953,N20,nominal,2.0NRT,316.83,12.69,D
19.241,-103.66605,346.24,0.52,0.41,2026-03-04,1953,N20,nominal,2.0NRT,316.42,7.23,D
19.30272,-103.80323,338.86,0.53,0.42,2026-03-04,1953,N20,low,2.0NRT,311.75,7.66,D
20.0464,-99.2882,337.33,0.38,0.36,2026-03-04,1953,N20,low,2.0NRT,309.77,2.75,D
20.04969,-99.28875,340.85,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,315.74,12.71,D
19.34886,-103.67297,345.01,0.52,0.41,2026-03-04,1953,N20,nominal,2.0NRT,304.06,8.54,D
19.34934,-103.67089,332.35,0.52,0.41,2026-03-04,1953,N20,low,2.0NRT,303.6,6.06,D
19.38728,-103.52405,334.53,0.51,0.41,2026-03-04,1953,N20,nominal,2.0NRT,309.36,2.7,D
20.1895,-99.03577,343.57,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,306.91,7.65,D
20.49667,-97.1977,333.54,0.43,0.38,2026-03-04,1953,N20,nominal,2.0NRT,298.99,2.62,D
19.56064,-103.35623,345.05,0.49,0.41,2026-03-04,1953,N20,nominal,2.0NRT,308.44,4.95,D
20.31536,-98.98889,342.13,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,312.86,4.2,D
19.75428,-102.59188,334.56,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,308.14,2.35,D
20.21773,-99.8821,349.76,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,316.65,12.88,D
20.34597,-99.95306,338.16,0.38,0.36,2026-03-04,1953,N20,low,2.0NRT,312.21,3.01,D
19.81491,-103.19251,334.71,0.48,0.4,2026-03-04,1953,N20,low,2.0NRT,307.5,7.44,D
20.14416,-101.27292,347.25,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,320.9,19.12,D
20.14752,-101.27356,343.01,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,314.36,7.29,D
19.72824,-103.79691,340.31,0.52,0.41,2026-03-04,1953,N20,nominal,2.0NRT,312.65,5.14,D
19.73202,-103.79754,339.16,0.52,0.41,2026-03-04,1953,N20,low,2.0NRT,313.44,5.14,D
20.2089,-101.12805,337.5,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,311.03,2.58,D
20.38806,-100.07764,341.63,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,316.59,8.53,D
20.20993,-101.21874,347.25,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,313.78,9.07,D
20.09548,-101.93212,337,0.42,0.38,2026-03-04,1953,N20,low,2.0NRT,311.15,3.93,D
20.03005,-102.404,333.16,0.44,0.38,2026-03-04,1953,N20,low,2.0NRT,304.82,6.68,D
20.05665,-102.37476,345.83,0.44,0.38,2026-03-04,1953,N20,nominal,2.0NRT,312.1,7.26,D
20.06015,-102.37543,341.06,0.44,0.38,2026-03-04,1953,N20,nominal,2.0NRT,312.49,4.44,D
20.26534,-101.30326,347.03,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,311.51,7.28,D
20.51638,-99.79256,339.46,0.38,0.36,2026-03-04,1953,N20,low,2.0NRT,311.67,2.5,D
19.7964,-104.23734,335.27,0.55,0.42,2026-03-04,1953,N20,low,2.0NRT,308.85,2.73,D
20.22288,-101.86493,355.65,0.42,0.38,2026-03-04,1953,N20,nominal,2.0NRT,322.65,12.66,D
20.14371,-102.3774,335.53,0.44,0.38,2026-03-04,1953,N20,low,2.0NRT,308.68,6.13,D
20.27977,-101.79776,337.83,0.42,0.37,2026-03-04,1953,N20,low,2.0NRT,310.23,3.43,D
20.66476,-99.39841,337,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,311.81,2.81,D
20.15379,-102.59541,350.57,0.45,0.39,2026-03-04,1953,N20,nominal,2.0NRT,318.97,12.89,D
20.2346,-102.17773,337.56,0.43,0.38,2026-03-04,1953,N20,nominal,2.0NRT,310.31,2.48,D
20.52365,-100.92195,340.61,0.39,0.37,2026-03-04,1953,N20,low,2.0NRT,315.44,4.4,D
20.27788,-102.50533,341.37,0.44,0.39,2026-03-04,1953,N20,nominal,2.0NRT,311.69,4.67,D
21.127,-97.38797,340.1,0.43,0.38,2026-03-04,1953,N20,nominal,2.0NRT,299.86,5.95,D
20.57544,-101.1714,337.98,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,311.94,2.77,D
20.80081,-99.80084,344.64,0.38,0.36,2026-03-04,1953,N20,nominal,2.0NRT,313.31,6.82,D
19.90048,-105.35219,332.37,0.42,0.45,2026-03-04,1953,N20,low,2.0NRT,304.32,2.8,D
20.61478,-101.64089,340.81,0.41,0.37,2026-03-04,1953,N20,nominal,2.0NRT,314.78,5.9,D
20.65413,-101.42124,339.66,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,314.52,20.07,D
20.6535,-101.42509,367,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,325.36,25.5,D
20.01589,-105.22518,341.48,0.41,0.45,2026-03-04,1953,N20,nominal,2.0NRT,301.8,7.43,D
20.01517,-105.22909,337.42,0.41,0.45,2026-03-04,1953,N20,nominal,2.0NRT,299.67,6,D
20.74072,-101.34651,341.45,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,314.88,5.25,D
20.02579,-105.41508,340.23,0.42,0.45,2026-03-04,1953,N20,nominal,2.0NRT,302.43,5.47,D
20.75636,-101.31404,346.65,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,319.03,11.14,D
20.92229,-100.72522,367,0.39,0.36,2026-03-04,1953,N20,high,2.0NRT,338.44,90.11,D
20.92171,-100.72894,367,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,337.78,29.9,D
20.92443,-100.73331,339.04,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,311.89,29.9,D
20.92502,-100.72954,356.53,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,314.87,29.9,D
20.44495,-103.86446,335.45,0.51,0.41,2026-03-04,1953,N20,low,2.0NRT,310.16,3.66,D
20.56614,-103.19803,338.71,0.47,0.4,2026-03-04,1953,N20,nominal,2.0NRT,307.29,3.08,D
20.457,-103.86191,337.92,0.51,0.41,2026-03-04,1953,N20,low,2.0NRT,308.42,3.52,D
20.8364,-101.68176,355.75,0.41,0.37,2026-03-04,1953,N20,nominal,2.0NRT,316.59,14.4,D
21.4227,-98.70348,342.88,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,297.18,6.13,D
20.64272,-103.78577,346.77,0.5,0.41,2026-03-04,1953,N20,nominal,2.0NRT,316.42,15.3,D
20.75473,-103.32504,335.36,0.47,0.4,2026-03-04,1953,N20,nominal,2.0NRT,309.92,3.24,D
21.67498,-97.69595,334.74,0.42,0.38,2026-03-04,1953,N20,nominal,2.0NRT,301.38,3.12,D
21.7063,-98.49309,338.99,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,304.87,4.1,D
21.39652,-100.7579,348.35,0.39,0.36,2026-03-04,1953,N20,nominal,2.0NRT,316.05,9.21,D
21.77284,-98.43705,335.25,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,306.49,3.59,D
21.81046,-98.46291,331.23,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,305.25,4.11,D
21.82629,-98.48483,336.33,0.4,0.37,2026-03-04,1953,N20,low,2.0NRT,308.26,3.88,D
21.8645,-98.53046,338.64,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,305,5.18,D
21.37362,-101.87685,346.23,0.41,0.37,2026-03-04,1953,N20,low,2.0NRT,318,9.04,D
21.37297,-101.88079,351.38,0.41,0.37,2026-03-04,1953,N20,nominal,2.0NRT,320.12,9.04,D
21.377,-101.87748,338.13,0.41,0.37,2026-03-04,1953,N20,low,2.0NRT,310.09,4.85,D
21.55347,-101.22513,345.88,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,318.34,28.23,D
21.55619,-101.22954,367,0.4,0.37,2026-03-04,1953,N20,high,2.0NRT,333.24,70.18,D
21.5568,-101.22576,349.98,0.4,0.37,2026-03-04,1953,N20,nominal,2.0NRT,316.46,27.37,D
21.72493,-100.9398,344.9,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,318.5,7.23,D
21.72824,-100.94041,349.2,0.39,0.36,2026-03-04,1953,N20,low,2.0NRT,319.45,7.23,D
22.25945,-97.81064,340.26,0.42,0.38,2026-03-04,1953,N20,nominal,2.0NRT,307.28,11.51,D
22.26346,-97.80713,337.34,0.42,0.38,2026-03-04,1953,N20,nominal,2.0NRT,305.09,9.71,D
22.23389,-98.02079,336.42,0.41,0.37,2026-03-04,1953,N20,nominal,2.0NRT,304.99,6.81,D
